2016/01/01 19:40:04 Process Name : Android Agent, MAC ID : 84:38:38:A1:79:87, CPU usage : 1.3333333333333333, RAM usage : 4656.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:30 Process Name : com.sec.android.app.music:service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6088.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:30 Process Name : com.samsung.android.app.galaxyfinder:tagService, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6144.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:30 Process Name : Nearby Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6168.0, Sent Data : 0.0, Received Data : 2.0, Process ID : pid, Type : Android
2016/01/02 10:04:30 Process Name : Email, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5988.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:30 Process Name : Weather, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6104.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:30 Process Name : Context Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6072.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:30 Process Name : Peel Smart Remote, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5836.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:30 Process Name : com.samsung.android.internal.headlines, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6196.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:30 Process Name : WhatsApp, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5880.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:30 Process Name : com.android.systemui.recentsactivity, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6056.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:30 Process Name : Samsung Link Platform Connectivity, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6248.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:30 Process Name : com.sec.android.app.music:provider, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6152.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:30 Process Name : Clock (Digital_easy), MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6264.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:30 Process Name : SecurityManagerService, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6224.0, Sent Data : 0.0, Received Data : 1.0, Process ID : pid, Type : Android
2016/01/02 10:04:30 Process Name : Recommended apps, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6280.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:30 Process Name : com.instagram.android:mqtt, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6076.0, Sent Data : 0.0, Received Data : 2.0, Process ID : pid, Type : Android
2016/01/02 10:04:31 Process Name : Fingerprints, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6116.0, Sent Data : 0.0, Received Data : 1.0, Process ID : pid, Type : Android
2016/01/02 10:04:31 Process Name : Samsung Cloud Data Relay, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6016.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:31 Process Name : Bluetooth, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6128.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:31 Process Name : com.sec.phone, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6264.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:31 Process Name : Phone, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6065.333333333333, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:31 Process Name : com.sec.imsservice, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5972.0, Sent Data : 0.0, Received Data : 1.0, Process ID : pid, Type : Android
2016/01/02 10:04:31 Process Name : org.simalliance.openmobileapi.service:remote, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6216.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:31 Process Name : Phone, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6065.333333333333, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:31 Process Name : Nfc Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6036.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:31 Process Name : Phone, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6065.333333333333, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:31 Process Name : com.android.systemui.imagewallpaper, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6220.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:31 Process Name : com.google.android.googlequicksearchbox:interactor, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6256.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:31 Process Name : System UI, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6956.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:04:31 Process Name : Android System, MAC ID : 84:38:38:A1:79:87, CPU usage : 2.6666666666666665, RAM usage : 5356.0, Sent Data : 0.0, Received Data : 1.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : Android Agent, MAC ID : 84:38:38:A1:79:87, CPU usage : 2.25, RAM usage : 6196.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : Samsung keyboard, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6012.0, Sent Data : 0.0, Received Data : 1.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : TouchWiz Home, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6752.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : com.google.android.googlequicksearchbox:search, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5876.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : com.sec.android.widgetapp.ap.hero.accuweather:SurfaceWidget, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6060.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : AASAservice, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6900.0, Sent Data : 0.0, Received Data : 1.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : Clock (Digital_easy), MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6736.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : MyScript Resource Manager, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6096.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : WhatsApp, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6176.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : Samsung Link Platform Connectivity, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6696.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : Google Play Store, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6496.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : android.process.media, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5996.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : SoundAlive, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6600.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : Samsung account, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6616.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : Nearby Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6488.0, Sent Data : 0.0, Received Data : 2.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : com.sec.android.app.music:provider, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6148.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : com.sec.android.app.music:service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6452.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : android.process.acore, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6016.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : com.google.android.gms.persistent, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5848.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : Clock (Digital), MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6690.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : Google Play services, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5900.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : S Health, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6748.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:11 Process Name : Google+, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6556.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : com.sec.android.app.shealth:remote, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5744.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : com.google.process.gapps, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5972.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : ChatON, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6528.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : KNOX SetupWizardClient, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6680.0, Sent Data : 0.0, Received Data : 1.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : Wi-Fi Direct share, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6792.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : KNOX, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6792.0, Sent Data : 0.0, Received Data : 1.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : Samsung Link Platform, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5988.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : CloudAgent, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6580.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : Peel Smart Remote, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6344.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : Hangouts, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6008.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : Greeting Card Maker, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6419.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : Active applications, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6756.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : Messenger, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5784.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : com.cmcm.locker:service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5896.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : EasyTouch, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6148.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : com.shere.easytouch.holo.service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5812.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : Unified Daemon, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6092.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : Weather, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6104.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : hike, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5972.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : SecurityManagerService, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6522.0, Sent Data : 0.0, Received Data : 1.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : Health Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6216.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : Samsung Push Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5992.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : Car mode, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6132.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : Smart Manager, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6120.0, Sent Data : 0.0, Received Data : 1.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : Samsung text-to-speech engine, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6200.0, Sent Data : 0.0, Received Data : 1.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : Settings, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6080.0, Sent Data : 0.0, Received Data : 1.0, Process ID : pid, Type : Android
2016/01/02 10:31:12 Process Name : Truecaller, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5964.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : LogsProvider, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6360.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : Intelligence Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6368.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : ﻿﻿Security policy updates, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6056.0, Sent Data : 0.0, Received Data : 1.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : Contacts, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5912.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : Messages, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6260.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : Recommended apps, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6504.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : FilterProvider, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6688.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : Facebook, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 5800.0, Sent Data : 0.0, Received Data : 2.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : BadgeProvider, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6336.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : Backup, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6516.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : Fingerprints, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6172.0, Sent Data : 0.0, Received Data : 1.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : com.android.systemui.recentsactivity, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6052.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : Internet, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6104.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : Chrome, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6104.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : com.android.browser.provider, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6376.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : Context Service, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6072.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : com.samsung.android.snote:provider, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6196.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : Calendar Storage, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6144.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : OMACP, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6228.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : MTP application, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6172.0, Sent Data : 0.0, Received Data : 1.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : Video Player, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6200.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
2016/01/02 10:31:13 Process Name : com.samsung.android.app.galaxyfinder:tagService, MAC ID : 84:38:38:A1:79:87, CPU usage : 0.0, RAM usage : 6144.0, Sent Data : 0.0, Received Data : 0.0, Process ID : pid, Type : Android
